File Name,Folder Name,Page,Field,Value,Confidence,BBox,Tokens Used,INR Cost,Start Time,End Time
SSPL_138.pdf,Swiggy,1,Invoice Date,12.07.2025,0.95,"[200, 320, 300, 340]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,Seller GSTIN,19AAQCM5971R1Z6,0.95,"[100, 100, 250, 120]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,Seller Pan,AB-79,0.95,"[200, 150, 250, 170]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,Seller Name,MNS SECURE SOLUTION PVT. LTD.,0.95,"[100, 50, 500, 70]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,Buyer GSTIN,20AAFCB7707D128,0.95,"[100, 450, 250, 470]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,Buyer Name,Swiggy Limited,0.95,"[100, 400, 250, 420]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,Buyer Pan,,0.0,"[0, 0, 0, 0]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,Ship to GSTIN,,0.0,"[0, 0, 0, 0]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,Ship to Name,,0.0,"[0, 0, 0, 0]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,Subtotal Amount,9950.00,0.95,"[400, 650, 500, 670]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,Discount Amount,0.00,0.0,"[0, 0, 0, 0]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,CGST Amount,0.00,0.95,"[500, 670, 600, 690]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,SGST Amount,0.00,0.95,"[550, 670, 650, 690]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,IGST Amount,1791.00,0.95,"[600, 670, 700, 690]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,Cess Amount,0.00,0.0,"[0, 0, 0, 0]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
SSPL_138.pdf,Swiggy,1,Additianal Cess Amount,0.00,0.0,"[0, 0, 0, 0]",438,2.19,2025-07-17 01:42:21,2025-07-17 01:44:02
GRN2352316(1).pdf,Swiggy,1,Invoice No,728,0.95,"[660, 50, 720, 70]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,Invoice Date,30 Sep 2024,0.95,"[550, 50, 640, 70]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,Seller GSTIN,29BOZPS2473H1Z3,0.95,"[0, 0, 150, 20]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,Seller Pan,,0.0,"[0, 0, 0, 0]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,Seller Name,Paradigm,0.95,"[50, 60, 150, 80]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,Buyer GSTIN,29AAFCB7707D1ZQ,0.95,"[200, 240, 350, 260]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,Buyer Name,Swiggy Limited,0.95,"[70, 120, 200, 140]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,Buyer Pan,,0.0,"[0, 0, 0, 0]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,Ship to GSTIN,,0.0,"[0, 0, 0, 0]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,Ship to Name,Swiggy Limited,0.95,"[400, 120, 530, 140]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,Subtotal Amount,22712.50,0.95,"[550, 420, 620, 440]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,Discount Amount,0.00,0.95,"[450, 380, 500, 400]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,CGST Amount,0.00,0.95,"[550, 440, 600, 460]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,SGST Amount,0.00,0.95,"[550, 440, 600, 460]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,IGST Amount,0.00,0.95,"[550, 440, 600, 460]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,Cess Amount,0.00,0.95,"[550, 440, 600, 460]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
GRN2352316(1).pdf,Swiggy,1,Additianal Cess Amount,0.00,0.95,"[550, 440, 600, 460]",437,2.19,2025-07-17 01:44:02,2025-07-17 01:45:40
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Invoice No,IND-214045,0.95,"[760, 100, 860, 120]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Invoice Date,01/07/2025,0.95,"[760, 140, 860, 160]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Seller GSTIN,27AAACM2931R3Z1,0.95,"[400, 100, 550, 120]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Seller Pan,AAACM2931R,0.95,"[400, 140, 500, 160]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Seller Name,Mahindra & Mahindra Financial Services Limited,0.95,"[400, 60, 700, 80]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Buyer GSTIN,29AAFCB7707D1ZQ,0.95,"[150, 180, 300, 200]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Buyer Name,SWIGGY LIMITED,0.95,"[150, 60, 300, 80]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Buyer Pan,AAFCB7707D,0.95,"[150, 220, 250, 240]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Ship to GSTIN,29AAFCB7707D1ZQ,0.95,"[150, 180, 300, 200]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Ship to Name,SWIGGY LIMITED,0.95,"[150, 60, 300, 80]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Subtotal Amount,13600.00,0.95,"[900, 660, 1000, 680]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Discount Amount,0.00,0.95,"[900, 680, 1000, 700]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,CGST Amount,0.00,0.95,"[900, 700, 1000, 720]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,SGST Amount,0.00,0.95,"[900, 720, 1000, 740]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,IGST Amount,3235.56,0.95,"[900, 740, 1000, 760]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Cess Amount,0.00,0.95,"[900, 760, 1000, 780]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,1,Additianal Cess Amount,0.00,0.95,"[900, 780, 1000, 800]",440,2.2,2025-07-17 01:45:40,2025-07-17 01:47:18
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Invoice No,101572-16,0.95,"[100, 100, 170, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Invoice Date,01/07/2025,0.95,"[300, 100, 370, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Seller GSTIN,KAOSNK5021,0.95,"[170, 100, 240, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Seller Pan,996749,0.95,"[50, 100, 100, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Seller Name,FMS Rental,0.95,"[0, 100, 50, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Buyer GSTIN,1018228,0.95,"[240, 100, 300, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Buyer Name,MANIUNATH RAO,0.95,"[370, 100, 470, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Buyer Pan,,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Ship to GSTIN,,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Ship to Name,,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Subtotal Amount,2184.11,0.95,"[700, 100, 750, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Discount Amount,0.00,0.95,"[750, 100, 800, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,CGST Amount,18.00,0.95,"[800, 100, 850, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,SGST Amount,333.17,0.95,"[850, 100, 900, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,IGST Amount,0.00,0.95,"[900, 100, 950, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Cess Amount,0.00,0.95,"[950, 100, 1000, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,2,Additianal Cess Amount,0.00,0.95,"[1000, 100, 1050, 130]",435,2.17,2025-07-17 01:45:40,2025-07-17 01:48:48
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Invoice No,20-33,0.95,"[10, 10, 60, 30]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Invoice Date,01/07/2025,0.95,"[200, 100, 280, 120]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Seller GSTIN,0101572-20 to 0101572-31,0.95,"[150, 10, 250, 30]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Seller Pan,"996749, 997319",0.95,"[10, 10, 80, 30]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Seller Name,"FMS Rental, Lease Rental",0.95,"[90, 10, 150, 30]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Buyer GSTIN,"1621593, 1646284, 1631662, 1642712, 1631569, 1218183, 1644341",0.95,"[300, 10, 400, 30]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Buyer Name,"MEHUL SHARAD SHAH, BHARAT ARORA, RACHIT BHALLA, DOLLY SUREKA, PRASHANT KUMAR, PRAKASH AGRAWAL, SRINGARAM MAHESH, VIPUL KAPOOR",0.95,"[450, 10, 650, 30]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Buyer Pan,"MH47BT3820, 24BH4P1291, HRS1CP3148, 24BH1452K, UP16EM7212, KA01ND1251, TG09C0574, DLBCB1414",0.95,"[250, 10, 350, 30]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Ship to GSTIN,,0.0,"[0, 0, 0, 0]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Ship to Name,,0.0,"[0, 0, 0, 0]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Subtotal Amount,27792.96,0.95,"[650, 500, 700, 520]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Discount Amount,0.00,0.95,"[700, 500, 750, 520]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,CGST Amount,0.00,0.95,"[750, 500, 800, 520]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,SGST Amount,0.00,0.95,"[800, 500, 850, 520]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,IGST Amount,5546.59,0.95,"[850, 500, 900, 520]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Cess Amount,0.00,0.95,"[900, 500, 950, 520]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,3,Additianal Cess Amount,0.00,0.95,"[950, 500, 1000, 520]",468,2.34,2025-07-17 01:45:40,2025-07-17 01:50:35
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Invoice No,34-47,0.95,"[1, 1, 100, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Invoice Date,01/07/2025,0.95,"[100, 1, 200, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Seller GSTIN,24ABSJP6701R1ZS,0.95,"[200, 1, 300, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Seller Pan,AASCA1234E,0.95,"[300, 1, 400, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Seller Name,FMS Rental,0.95,"[400, 1, 500, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Buyer GSTIN,24ABSJP6701R1ZS,0.95,"[500, 1, 600, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Buyer Name,VIPUL KAPOOR,0.95,"[600, 1, 700, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Buyer Pan,DLBCB1414,0.95,"[700, 1, 800, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Ship to GSTIN,24ABSJP6701R1ZS,0.95,"[800, 1, 900, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Ship to Name,VIPUL KAPOOR,0.95,"[900, 1, 1000, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Subtotal Amount,4878.85,0.95,"[1000, 1, 1100, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Discount Amount,0.00,0.95,"[1100, 1, 1200, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,CGST Amount,0.00,0.95,"[1200, 1, 1300, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,SGST Amount,0.00,0.95,"[1300, 1, 1400, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,IGST Amount,0.00,0.95,"[1400, 1, 1500, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Cess Amount,0.00,0.95,"[1500, 1, 1600, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,4,Additianal Cess Amount,0.00,0.95,"[1600, 1, 1700, 20]",436,2.18,2025-07-17 01:45:40,2025-07-17 01:52:06
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Invoice No,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Invoice Date,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Seller GSTIN,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Seller Pan,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Seller Name,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Buyer GSTIN,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Buyer Name,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Buyer Pan,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Ship to GSTIN,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Ship to Name,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Subtotal Amount,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Discount Amount,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,CGST Amount,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,SGST Amount,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,IGST Amount,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Cess Amount,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,5,Additianal Cess Amount,,0.0,[],382,1.91,2025-07-17 01:45:40,2025-07-17 01:52:55
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,6,Invoice No,996749,0.95,"[10, 10, 60, 30]",439,2.19,2025-07-17 01:45:40,2025-07-17 01:54:28
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,6,Invoice Date,01/07/2025,0.95,"[280, 10, 350, 30]",439,2.19,2025-07-17 01:45:40,2025-07-17 01:54:28
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,6,Seller GSTIN,101572-45,0.95,"[160, 10, 230, 30]",439,2.19,2025-07-17 01:45:40,2025-07-17 01:54:28
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,6,Seller Pan,1646759,0.95,"[240, 10, 300, 30]",439,2.19,2025-07-17 01:45:40,2025-07-17 01:54:28
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,6,Seller Name,Kurnala Hivamant Srikrishna,0.95,"[310, 10, 500, 30]",439,2.19,2025-07-17 01:45:40,2025-07-17 01:54:28
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,6,Buyer GSTIN,101572-45,0.95,"[160, 50, 230, 70]",439,2.19,2025-07-17 01:45:40,2025-07-17 01:54:28
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,6,Buyer Name,Kurnala Hivamant Srikrishna,0.95,"[310, 50, 500, 70]",439,2.19,2025-07-17 01:45:40,2025-07-17 01:54:28
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,6,Buyer Pan,1646759,0.95,"[240, 50, 300, 70]",439,2.19,2025-07-17 01:45:40,2025-07-17 01:54:28
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,6,Ship to GSTIN,101572-45,0.95,"[160, 90, 230, 110]",439,2.19,2025-07-17 01:45:40,2025-07-17 01:54:28
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,6,Ship to Name,Kurnala Hivamant Srikrishna,0.95,"[310, 90, 500, 110]",439,2.19,2025-07-17 01:45:40,2025-07-17 01:54:28
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,6,Subtotal Amount,7858.37,0.95,"[650, 50, 710, 70]",439,2.19,2025-07-17 01:45:40,2025-07-17 01:54:28
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,6,Discount Amount,0.00,0.95,"[720, 50, 780, 70]",439,2.19,2025-07-17 01:45:40,2025-07-17 01:54:28
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045.PDF,Swiggy,6,CGST Amount,0.00,0.95,"[790, 50, 850, 70]",439,2.19,2025-07-17 01:45:40,2025-07-17 01:54:28
