File,Invoice No,Invoice Date,Seller GSTIN,Seller Pan,Seller Name,Buyer GSTIN,Buyer Name,Buyer Pan,Ship to GSTIN,Ship to Name,Subtotal Amount,Discount Amount,CGST Amount,SGST Amount,IGST Amount,Cess Amount,Additianal Cess Amount
I-25-26-002690 1_page1.json,"{'value': 'L25-26/002690', 'bbox': [120, 160, 260, 180], 'confidence': 0.95}","{'value': '10/04/2025', 'bbox': [360, 160, 440, 180], 'confidence': 0.95}","{'value': '24AADCH0703R1Z3', 'bbox': [120, 200, 260, 220], 'confidence': 0.95}","{'value': 'AOBPP7191G', 'bbox': [460, 160, 540, 180], 'confidence': 0.95}","{'value': 'B-1/2 Suraydawala Tower Opp SBI', 'bbox': [120, 180, 300, 200], 'confidence': 0.95}","{'value': '24AAOPPI1912006', 'bbox': [120, 240, 260, 260], 'confidence': 0.95}","{'value': 'HANDS ON TRADES PRIVATE LIMITED', 'bbox': [120, 220, 300, 240], 'confidence': 0.95}","{'value': 'AAOPPI19120', 'bbox': [120, 260, 220, 280], 'confidence': 0.95}","{'value': '24AAOPPI1912006', 'bbox': [120, 300, 260, 320], 'confidence': 0.95}","{'value': 'HANDS ON TRADES PRIVATE LIMITED', 'bbox': [120, 280, 300, 300], 'confidence': 0.95}","{'value': '4170.00', 'bbox': [580, 1000, 640, 1020], 'confidence': 0.95}","{'value': '0.00', 'bbox': [580, 1020, 640, 1040], 'confidence': 0.95}","{'value': '0.00', 'bbox': [580, 1040, 640, 1060], 'confidence': 0.95}","{'value': '0.00', 'bbox': [580, 1060, 640, 1080], 'confidence': 0.95}","{'value': '0.00', 'bbox': [580, 1080, 640, 1100], 'confidence': 0.95}","{'value': '0.00', 'bbox': [580, 1100, 640, 1120], 'confidence': 0.95}","{'value': '0.00', 'bbox': [580, 1120, 640, 1140], 'confidence': 0.95}"
9506016386 1_page8.json,"{'value': '95060016386', 'bbox': [1000, 100, 1150, 150], 'confidence': 0.95}","{'value': '2025-07-17', 'bbox': [1000, 150, 1150, 200], 'confidence': 0.95}","{'value': '27AADCS9750H1ZI', 'bbox': [100, 200, 250, 250], 'confidence': 0.95}","{'value': 'AADCS9750H', 'bbox': [100, 250, 250, 300], 'confidence': 0.95}","{'value': 'KESHAV PROVISION STORES', 'bbox': [100, 300, 400, 350], 'confidence': 0.95}","{'value': '27AAACF2123R1ZK', 'bbox': [100, 400, 250, 450], 'confidence': 0.95}","{'value': 'SURYA KANT SHARMA', 'bbox': [100, 450, 300, 500], 'confidence': 0.95}","{'value': 'AAACF2123R', 'bbox': [100, 500, 250, 550], 'confidence': 0.95}","{'value': '27AAACF2123R1ZK', 'bbox': [100, 600, 250, 650], 'confidence': 0.95}","{'value': 'SURYA KANT SHARMA', 'bbox': [100, 650, 300, 700], 'confidence': 0.95}","{'value': '184159.08', 'bbox': [1000, 1000, 1150, 1050], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 1050, 1150, 1100], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 1100, 1150, 1150], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 1150, 1150, 1200], 'confidence': 0.95}","{'value': '2721.44', 'bbox': [1000, 1200, 1150, 1250], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 1250, 1150, 1300], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 1300, 1150, 1350], 'confidence': 0.95}"
BOLPF 1234 - PETS CENTRIC PRIVATE LIMITED - KA - Muhammed Noufal_page1.json,"{'value': 'BOLPF/24-25/1234', 'bbox': [420, 160, 560, 180], 'confidence': 0.95}","{'value': '4-Dec-24', 'bbox': [600, 160, 680, 180], 'confidence': 0.95}","{'value': '27AAECV8384M1ZH', 'bbox': [100, 300, 240, 320], 'confidence': 0.95}","{'value': 'AAECV8384H', 'bbox': [100, 320, 200, 340], 'confidence': 0.95}","{'value': 'VIVALDIS HEALTH AND FOODS PVT LTD.', 'bbox': [100, 200, 400, 240], 'confidence': 0.95}","{'value': '29AALCP9335K1ZN', 'bbox': [100, 460, 240, 480], 'confidence': 0.95}","{'value': 'PETS CENTRIC PRIVATE LIMITED - KA', 'bbox': [100, 380, 350, 420], 'confidence': 0.95}","{'value': 'AALCP9335H', 'bbox': [100, 480, 200, 500], 'confidence': 0.95}","{'value': '29AALCP9335K1ZN', 'bbox': [100, 540, 240, 560], 'confidence': 0.95}","{'value': 'PETS CENTRIC PRIVATE LIMITED - KA', 'bbox': [100, 500, 350, 540], 'confidence': 0.95}","{'value': '29,146.00', 'bbox': [700, 780, 780, 800], 'confidence': 0.95}","{'value': '0.00', 'bbox': [700, 800, 780, 820], 'confidence': 0.95}","{'value': '0.00', 'bbox': [700, 820, 780, 840], 'confidence': 0.95}","{'value': '0.00', 'bbox': [700, 840, 780, 860], 'confidence': 0.95}","{'value': '0.00', 'bbox': [700, 860, 780, 880], 'confidence': 0.95}","{'value': '0.00', 'bbox': [700, 880, 780, 900], 'confidence': 0.95}","{'value': '0.00', 'bbox': [700, 900, 780, 920], 'confidence': 0.95}"
DOC373.json,"{'value': '96', 'bbox': [350, 100, 400, 120], 'confidence': 0.95}","{'value': '16-Aug-23', 'bbox': [500, 100, 580, 120], 'confidence': 0.95}","{'value': '32AHEPP0024A1ZB', 'bbox': [100, 150, 280, 170], 'confidence': 0.95}","{'value': 'AHEPP0024A', 'bbox': [100, 650, 220, 670], 'confidence': 0.95}","{'value': 'SAFE PACKAGING SYSTEMS', 'bbox': [100, 60, 300, 80], 'confidence': 0.95}","{'value': '32AABCL0212H1ZB', 'bbox': [100, 260, 280, 280], 'confidence': 0.95}","{'value': 'Lulu HyperMarket, Kochi', 'bbox': [100, 220, 300, 240], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': 'Lulu Central Warehouse-Aluva', 'bbox': [350, 300, 550, 320], 'confidence': 0.95}","{'value': '2,45,700.00', 'bbox': [500, 450, 600, 470], 'confidence': 0.95}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}","{'value': '22,113.00', 'bbox': [600, 480, 680, 500], 'confidence': 0.95}","{'value': '22,113.00', 'bbox': [600, 490, 680, 510], 'confidence': 0.95}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}"
GRN2760812.json,"{'value': '11700064146', 'bbox': [260, 110, 380, 130], 'confidence': 0.95}","{'value': '30/09/2024', 'bbox': [420, 110, 520, 130], 'confidence': 0.95}","{'value': '29AAJCM3930G1ZD', 'bbox': [620, 230, 760, 250], 'confidence': 0.95}","{'value': 'AAJCM3930G', 'bbox': [620, 250, 720, 270], 'confidence': 0.95}","{'value': 'ID FRESH FOOD (INDIA) PRIVATE LIMITED', 'bbox': [500, 170, 780, 210], 'confidence': 0.95}","{'value': '29AAFCB7707D1ZQ', 'bbox': [160, 230, 300, 250], 'confidence': 0.95}","{'value': 'Swiggy Limited', 'bbox': [100, 170, 260, 190], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '428.57', 'bbox': [700, 520, 760, 540], 'confidence': 0.95}","{'value': '0.00', 'bbox': [700, 560, 760, 580], 'confidence': 0.95}","{'value': '10.71', 'bbox': [700, 540, 760, 560], 'confidence': 0.95}","{'value': '10.71', 'bbox': [700, 540, 760, 560], 'confidence': 0.95}","{'value': '0.00', 'bbox': [700, 540, 760, 560], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}"
GRN2352316(1).json,"{'value': '728', 'bbox': [660, 50, 720, 70], 'confidence': 0.95}","{'value': '30 Sep 2024', 'bbox': [550, 50, 640, 70], 'confidence': 0.95}","{'value': '29BOZPS2473H1Z3', 'bbox': [0, 0, 150, 20], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': 'Paradigm', 'bbox': [50, 60, 150, 80], 'confidence': 0.95}","{'value': '29AAFCB7707D1ZQ', 'bbox': [200, 240, 350, 260], 'confidence': 0.95}","{'value': 'Swiggy Limited', 'bbox': [70, 120, 200, 140], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': 'Swiggy Limited', 'bbox': [400, 120, 530, 140], 'confidence': 0.95}","{'value': '22712.50', 'bbox': [550, 420, 620, 440], 'confidence': 0.95}","{'value': '0.00', 'bbox': [450, 380, 500, 400], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 440, 600, 460], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 440, 600, 460], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 440, 600, 460], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 440, 600, 460], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 440, 600, 460], 'confidence': 0.95}"
Invoice Number 302_page2.json,"{'value': '302', 'bbox': [420, 100, 480, 120], 'confidence': 0.95}","{'value': '15/05/2025', 'bbox': [420, 120, 500, 140], 'confidence': 0.95}","{'value': '09KMSPS3586K1ZO', 'bbox': [100, 650, 280, 670], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': 'Digital Fox Media', 'bbox': [100, 580, 280, 600], 'confidence': 0.95}","{'value': '29AAFCB7707D1ZQ', 'bbox': [200, 240, 360, 260], 'confidence': 0.95}","{'value': 'Swiggy Limited', 'bbox': [120, 180, 260, 200], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '78,000', 'bbox': [500, 460, 560, 480], 'confidence': 0.95}","{'value': '0', 'bbox': [], 'confidence': 0.0}","{'value': '0', 'bbox': [], 'confidence': 0.0}","{'value': '0', 'bbox': [], 'confidence': 0.0}","{'value': '14040', 'bbox': [500, 480, 560, 500], 'confidence': 0.95}","{'value': '0', 'bbox': [], 'confidence': 0.0}","{'value': '0', 'bbox': [], 'confidence': 0.0}"
208_0003312_2324_PMRMO24406_1_20230802122144.json,"{'value': 'SE-0930/23-24', 'bbox': [450, 160, 550, 180], 'confidence': 0.95}","{'value': '27/07/2023', 'bbox': [550, 160, 650, 180], 'confidence': 0.95}","{'value': '05ATPPS9456A1ZB', 'bbox': [10, 20, 130, 40], 'confidence': 0.95}","{'value': 'ATPPS9456A', 'bbox': [100, 80, 220, 100], 'confidence': 0.95}","{'value': 'SHIVALIK ENTERPRISES', 'bbox': [150, 100, 450, 130], 'confidence': 0.95}","{'value': '09AAATH0842H1ZU', 'bbox': [350, 240, 470, 260], 'confidence': 0.95}","{'value': 'M/s HAMDARD LABORATORIES (INDIA)', 'bbox': [150, 180, 400, 210], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '1014.00', 'bbox': [600, 650, 680, 670], 'confidence': 0.95}","{'value': '0.00', 'bbox': [600, 670, 680, 690], 'confidence': 0.95}","{'value': '0.00', 'bbox': [600, 690, 680, 710], 'confidence': 0.95}","{'value': '0.00', 'bbox': [600, 710, 680, 730], 'confidence': 0.95}","{'value': '182.52', 'bbox': [600, 730, 680, 750], 'confidence': 0.95}","{'value': '0.00', 'bbox': [600, 750, 680, 770], 'confidence': 0.95}","{'value': '0.00', 'bbox': [600, 770, 680, 790], 'confidence': 0.95}"
9506016386 1_page4.json,"{'value': '9500016366', 'bbox': [1080, 10, 1180, 30], 'confidence': 0.95}","{'value': '17-07-2025', 'bbox': [1080, 30, 1180, 50], 'confidence': 0.95}","{'value': '2027042025004', 'bbox': [10, 10, 120, 30], 'confidence': 0.95}","{'value': 'AACCA0720E', 'bbox': [10, 30, 120, 50], 'confidence': 0.95}","{'value': 'SURF EXCEL LIQUID DETERGENT', 'bbox': [10, 50, 250, 70], 'confidence': 0.95}","{'value': '2027042025004', 'bbox': [10, 100, 120, 120], 'confidence': 0.95}","{'value': 'SURF EXCEL LIQUID DETERGENT', 'bbox': [10, 120, 250, 140], 'confidence': 0.95}","{'value': 'AACCA0720E', 'bbox': [10, 140, 120, 160], 'confidence': 0.95}","{'value': '2027042025004', 'bbox': [10, 180, 120, 200], 'confidence': 0.95}","{'value': 'SURF EXCEL LIQUID DETERGENT', 'bbox': [10, 200, 250, 220], 'confidence': 0.95}","{'value': '1773.75', 'bbox': [1080, 1080, 1180, 1100], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1080, 1100, 1180, 1120], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1080, 1120, 1180, 1140], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1080, 1140, 1180, 1160], 'confidence': 0.95}","{'value': '305.30', 'bbox': [1080, 1160, 1180, 1180], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1080, 1180, 1180, 1200], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1080, 1200, 1180, 1220], 'confidence': 0.95}"
VIV 7997 - PETS CENTRIC PRIVATE LIMITED - KA - Muhammed Noufal.json,"{'value': 'VIV/24-25/7997', 'bbox': [350, 160, 450, 180], 'confidence': 0.95}","{'value': '4-Dec-24', 'bbox': [500, 160, 580, 180], 'confidence': 0.95}","{'value': '27AAECV8384M1ZH', 'bbox': [100, 260, 250, 280], 'confidence': 0.95}","{'value': 'AAECV8384M', 'bbox': [100, 780, 200, 800], 'confidence': 0.95}","{'value': 'VIVALDIS HEALTH AND FOODS PVT LTD.', 'bbox': [100, 190, 350, 220], 'confidence': 0.95}","{'value': '29AALCP9335K1ZN', 'bbox': [100, 420, 250, 440], 'confidence': 0.95}","{'value': 'PETS CENTRIC PRIVATE LIMITED - KA', 'bbox': [100, 350, 350, 370], 'confidence': 0.95}","{'value': 'Not Available', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '29AALCP9335K1ZN', 'bbox': [100, 420, 250, 440], 'confidence': 0.95}","{'value': 'PETS CENTRIC PRIVATE LIMITED - KA', 'bbox': [100, 350, 350, 370], 'confidence': 0.95}","{'value': '999.00', 'bbox': [600, 580, 680, 600], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '179.82', 'bbox': [680, 640, 760, 660], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}"
9506016386 1_page5.json,"{'value': '950601686', 'bbox': [1600, 100, 1700, 130], 'confidence': 0.95}","{'value': '17-07-2025', 'bbox': [1600, 150, 1700, 180], 'confidence': 0.95}","{'value': '20AACCA0270S1ZI', 'bbox': [100, 200, 250, 230], 'confidence': 0.95}","{'value': 'AACCA0270S', 'bbox': [100, 250, 200, 280], 'confidence': 0.95}","{'value': 'LAKSHMI AUTOMOBILES', 'bbox': [100, 300, 350, 330], 'confidence': 0.95}","{'value': '20AABCP2704R1ZS', 'bbox': [100, 400, 250, 430], 'confidence': 0.95}","{'value': 'M/S. XYZ AUTO PARTS', 'bbox': [100, 450, 300, 480], 'confidence': 0.95}","{'value': 'AABCP2704R', 'bbox': [100, 500, 200, 530], 'confidence': 0.95}","{'value': '20AABCP2704R1ZS', 'bbox': [100, 600, 250, 630], 'confidence': 0.95}","{'value': 'M/S. XYZ AUTO PARTS', 'bbox': [100, 650, 300, 680], 'confidence': 0.95}","{'value': '640.14', 'bbox': [1600, 1000, 1700, 1030], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1600, 1050, 1700, 1080], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1600, 1100, 1700, 1130], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1600, 1150, 1700, 1180], 'confidence': 0.95}","{'value': '113.34', 'bbox': [1600, 1200, 1700, 1230], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1600, 1250, 1700, 1280], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1600, 1300, 1700, 1330], 'confidence': 0.95}"
BOLPF 1235 - PETS CENTRIC PRIVATE LIMITED - MH - Muhammed Noufal_page1.json,"{'value': 'BOLPF/24-25/1235', 'bbox': [420, 200, 540, 220], 'confidence': 0.95}","{'value': '4-Dec-24', 'bbox': [600, 200, 680, 220], 'confidence': 0.95}","{'value': '27AAECV8384M1ZH', 'bbox': [100, 300, 240, 320], 'confidence': 0.95}","{'value': 'AAECV8384M', 'bbox': [100, 320, 200, 340], 'confidence': 0.95}","{'value': 'VIVALDIS HEALTH AND FOODS PVT LTD.', 'bbox': [100, 220, 400, 260], 'confidence': 0.95}","{'value': '27AALCP9335K1ZR', 'bbox': [100, 460, 240, 480], 'confidence': 0.95}","{'value': 'PETS CENTRIC PRIVATE LIMITED - MH', 'bbox': [100, 380, 350, 420], 'confidence': 0.95}","{'value': 'AALCP9335K', 'bbox': [100, 480, 200, 500], 'confidence': 0.95}","{'value': '27AALCP9335K1ZR', 'bbox': [100, 400, 240, 420], 'confidence': 0.95}","{'value': 'PETS CENTRIC PRIVATE LIMITED - MH', 'bbox': [100, 340, 350, 380], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}"
208_0003317_2324_PMRMO24411_1_20230802123434.json,"{'value': '109', 'bbox': [200, 200, 250, 220], 'confidence': 0.95}","{'value': '24/07/2023', 'bbox': [450, 300, 550, 320], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': 'NAJIM', 'bbox': [100, 50, 200, 70], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': 'Hamdard Laboratories (India)', 'bbox': [150, 350, 400, 370], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '660', 'bbox': [550, 500, 600, 520], 'confidence': 0.95}","{'value': '0', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}"
2928_001 (1).json,"{'value': '605', 'bbox': [100, 250, 150, 270], 'confidence': 0.95}","{'value': '31/05/2025', 'bbox': [450, 200, 550, 220], 'confidence': 0.95}","{'value': '29AESFS9239R1ZI', 'bbox': [10, 20, 150, 40], 'confidence': 0.95}","{'value': 'AESFS9239R', 'bbox': [10, 40, 100, 60], 'confidence': 0.95}","{'value': 'SUM ENTERPRISES', 'bbox': [150, 100, 400, 140], 'confidence': 0.95}","{'value': '29AAFCT7707D1ZQ', 'bbox': [400, 320, 580, 340], 'confidence': 0.95}","{'value': 'Swiggy Limited', 'bbox': [100, 300, 250, 320], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '12,000', 'bbox': [500, 550, 580, 570], 'confidence': 0.95}","{'value': '0', 'bbox': [], 'confidence': 0.0}","{'value': '1080', 'bbox': [550, 590, 600, 610], 'confidence': 0.95}","{'value': '1080', 'bbox': [550, 610, 600, 630], 'confidence': 0.95}","{'value': '0', 'bbox': [550, 630, 600, 650], 'confidence': 0.95}","{'value': '0', 'bbox': [], 'confidence': 0.0}","{'value': '0', 'bbox': [], 'confidence': 0.0}"
GRN2760813.json,"{'value': 'SFP 24-25-20489', 'bbox': [360, 100, 480, 120], 'confidence': 0.95}","{'value': '30-Sep-24', 'bbox': [560, 100, 640, 120], 'confidence': 0.95}","{'value': '29AAPFM9917E1ZS', 'bbox': [100, 140, 260, 160], 'confidence': 0.95}","{'value': 'AAPFM9917E', 'bbox': [100, 160, 180, 180], 'confidence': 0.95}","{'value': 'SANJAY FARM PRODUCTS', 'bbox': [100, 80, 300, 100], 'confidence': 0.95}","{'value': '29AAFCB7707D1ZQ', 'bbox': [100, 300, 260, 320], 'confidence': 0.95}","{'value': 'Swiggy Limited', 'bbox': [100, 280, 220, 300], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '29AAFCB7707D1ZQ', 'bbox': [100, 340, 260, 360], 'confidence': 0.95}","{'value': 'Swiggy Limited', 'bbox': [100, 320, 220, 340], 'confidence': 0.95}","{'value': '1,692.00', 'bbox': [560, 600, 640, 620], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}"
PB22INV5750.json,"{'value': 'PB22INV5750', 'bbox': [450, 100, 550, 120], 'confidence': 0.95}","{'value': '03-11-2022', 'bbox': [450, 120, 550, 140], 'confidence': 0.95}","{'value': '29AACCP3181C1ZL', 'bbox': [700, 700, 800, 720], 'confidence': 0.95}","{'value': 'AACCP3181C', 'bbox': [100, 700, 200, 720], 'confidence': 0.95}","{'value': 'Posiflex Technology (India) Pvt Ltd', 'bbox': [500, 600, 700, 620], 'confidence': 0.95}","{'value': '07AAACL9861H1Z8', 'bbox': [200, 200, 350, 220], 'confidence': 0.95}","{'value': 'Decathlon Sports India Private Limited', 'bbox': [100, 100, 350, 120], 'confidence': 0.95}","{'value': 'Not Available', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '07AAACL9861H1Z8', 'bbox': [200, 250, 350, 270], 'confidence': 0.95}","{'value': 'Decathlon Sports India Private Limited', 'bbox': [100, 150, 350, 170], 'confidence': 0.95}","{'value': '53626.32', 'bbox': [500, 500, 600, 520], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '11462.68', 'bbox': [500, 520, 600, 540], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}"
9506016386 1_page9.json,"{'value': '272114145', 'bbox': [1000, 100, 1100, 150], 'confidence': 0.95}","{'value': '18-11-2018', 'bbox': [900, 200, 1000, 250], 'confidence': 0.95}","{'value': '03AJSPG7787R1ZI', 'bbox': [900, 300, 1000, 350], 'confidence': 0.95}","{'value': 'AJSPG7787R', 'bbox': [900, 350, 1000, 400], 'confidence': 0.95}","{'value': 'Moonsoon Ventures Pvt. Ltd.', 'bbox': [100, 200, 400, 250], 'confidence': 0.95}","{'value': '07AAACF0000A1ZI', 'bbox': [900, 400, 1000, 450], 'confidence': 0.95}","{'value': 'Gurgaon Feeder', 'bbox': [100, 300, 300, 350], 'confidence': 0.95}","{'value': 'AAACF0000A', 'bbox': [900, 450, 1000, 500], 'confidence': 0.95}","{'value': '07AAACF0000A1ZI', 'bbox': [900, 500, 1000, 550], 'confidence': 0.95}","{'value': 'Gurgaon Feeder', 'bbox': [100, 400, 300, 450], 'confidence': 0.95}","{'value': '368318.16', 'bbox': [1000, 600, 1100, 650], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 650, 1100, 700], 'confidence': 0.95}","{'value': '1811458.85', 'bbox': [1000, 700, 1100, 750], 'confidence': 0.95}","{'value': '1811458.85', 'bbox': [1000, 750, 1100, 800], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 800, 1100, 850], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 850, 1100, 900], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 900, 1100, 950], 'confidence': 0.95}"
_000000737-0001_SI_Grasim 6207178270.json,"{'value': 'RV6000082662', 'bbox': [590, 100, 720, 120], 'confidence': 0.95}","{'value': '10.11.2023', 'bbox': [800, 100, 900, 120], 'confidence': 0.95}","{'value': '21AAACJ7097D1ZS', 'bbox': [100, 160, 280, 180], 'confidence': 0.95}","{'value': 'AAACJ7097D', 'bbox': [700, 120, 800, 140], 'confidence': 0.95}","{'value': 'JINDAL STEEL & POWER LIMITED', 'bbox': [100, 40, 400, 60], 'confidence': 0.95}","{'value': '29AAACG4464B1ZU', 'bbox': [100, 260, 260, 280], 'confidence': 0.95}","{'value': 'GRASIM INDUSTRIES LIMITED', 'bbox': [100, 240, 300, 260], 'confidence': 0.95}","{'value': 'AAACG4464B', 'bbox': [100, 300, 200, 320], 'confidence': 0.95}","{'value': '29AAACG4464B1ZU', 'bbox': [500, 260, 660, 280], 'confidence': 0.95}","{'value': 'GRASIM INDUSTRIES LIMITED SURVEY NO.49.50,51,SHIVANAHALLI VILLAGE,YELAHANKA HOBLI, BENGALURU', 'bbox': [500, 240, 850, 280], 'confidence': 0.95}","{'value': '2335228.30', 'bbox': [700, 560, 800, 580], 'confidence': 0.95}","{'value': '0.00', 'bbox': [600, 560, 700, 580], 'confidence': 0.95}","{'value': '0.00', 'bbox': [800, 560, 900, 580], 'confidence': 0.95}","{'value': '0.00', 'bbox': [800, 560, 900, 580], 'confidence': 0.95}","{'value': '420341.08', 'bbox': [800, 560, 900, 580], 'confidence': 0.95}","{'value': '0.00', 'bbox': [900, 560, 1000, 580], 'confidence': 0.95}","{'value': '0.00', 'bbox': [900, 560, 1000, 580], 'confidence': 0.95}"
